answer_concept_coverage,answer_deterministic_score,answer_latency_s,answer_path,atomic_support_proxy,behavior_ok,citation_precision_proxy,context_precision,context_recall,context_score,expected_behavior,family,id,judge_actionability,judge_answer_relevance,judge_citation_quality,judge_context_relevance,judge_faithfulness,judge_latency_s,judge_scientific_correctness,judge_score,judge_summary,judge_uncertainty_calibration,judge_unsupported_claims_count,overall_score,retrieval_mrr,retrieval_ndcg_at_10,retrieval_precision_at_10,retrieval_recall_at_10,retrieval_score,run_id,run_index,task_type
1.0,0.8333333333333334,15.48352370900102,raw/tasks/moire_exciton_exclude_polariton/run_000/answer.md,1.0,True,1.0,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,5,3,3,3,14.497692208038643,3,0.7142857142857143,"The answer addresses the task and correctly excludes the polariton/waveguide distractors based on the provided summaries. However, its strongest recommended reference and detailed scientific claim are unsupported by the supplied context, weakening faithfulness and citation quality. The caveats are appropriate.",4,3,0.5273222944825989,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_000,0,paper_lookup
1.0,0.7761904761904762,17.267221291956957,raw/tasks/moire_exciton_exclude_polariton/run_001/answer.md,0.8571428571428571,True,0.8,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,4,3,3,3,14.776346665981691,4,0.7142857142857143,"The answer mostly addresses the requested retrieval and correctly identifies that polariton/waveguide papers should be excluded unless tied to moire trapping. However, it violates the forbidden-term constraint by naming both distractor titles, and it recommends an anyon-trion paper with details not supported by the supplied context. The uncertainty caveat is good, but citation discipline and strict faithfulness are only partially acceptable.",4,3,0.5130365801968846,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_001,1,paper_lookup
1.0,0.8333333333333334,13.819774457952008,raw/tasks/moire_exciton_exclude_polariton/run_002/answer.md,1.0,True,1.0,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,4,3,3,2,18.411965249979403,3,0.6285714285714286,"The answer is directionally relevant and correctly attempts to exclude polariton/waveguide distractors, but it relies on a key reference that is not in the supplied context and overstates it as the strongest local reference. The caveat about incomplete context helps, but faithfulness and citation discipline are only partially acceptable.",3,3,0.5058937230540275,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_002,2,paper_lookup
1.0,0.8,17.645441750006285,raw/tasks/moire_exciton_exclude_polariton/run_003/answer.md,0.8,True,1.0,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,4,3,3,3,16.062859416997526,4,0.7142857142857143,"The answer mostly addresses the exclusion logic and identifies one supported optical twisted-MoTe2 reference, but it relies on an unsupported anyon-trion reference and violates the forbidden-term constraint by naming a distractor paper. Caveats are reasonably calibrated, but citation discipline is only partial.",4,4,0.5189889611492656,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_003,3,paper_lookup
1.0,0.8333333333333334,15.535240124969278,raw/tasks/moire_exciton_exclude_polariton/run_004/answer.md,1.0,True,1.0,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,4,3,3,3,15.782873292046133,3,0.6857142857142857,"The answer addresses the exclusion requirement and identifies one supported optical PL/RMCD moire-related reference, while appropriately excluding polariton/waveguide distractors. However, one named key reference and its scientific details are not supported by the supplied context, and the response may conflate optical signatures of correlated moire states with moire exciton trapping/signatures. Citations are partly useful but uneven.",4,2,0.5201794373397418,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_004,4,paper_lookup
1.0,0.8125,15.569518792035524,raw/tasks/moire_exciton_exclude_polariton/run_005/answer.md,1.0,True,0.875,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,4,2,3,2,14.398664583044592,3,0.6,"The answer mostly addresses the lookup task and correctly recognizes that polariton/waveguide papers should be excluded absent moire trapping evidence. However, it violates the forbidden-term constraint and relies on an unsupported anyon-trion reference as the strongest candidate. The caveat at the end helps, but the unsupported citation and over-specific claims substantially weaken faithfulness and citation quality.",3,3,0.493542532577837,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_005,5,paper_lookup
1.0,0.7878787878787878,15.203699750010855,raw/tasks/moire_exciton_exclude_polariton/run_006/answer.md,1.0,True,0.7272727272727273,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,3,4,2,3,3,15.153817291953601,3,0.6285714285714286,"Partially acceptable: it addresses the exclusion filter and correctly rejects the polariton/waveguide distractors based on supplied evidence, but its main recommended reference and detailed anyon-trion interpretation are unsupported by the provided context. The uncertainty caveat helps, but not enough to offset the unsupported top citation.",4,3,0.4945300866903911,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_006,6,paper_lookup
1.0,0.7948717948717949,20.248991083994042,raw/tasks/moire_exciton_exclude_polariton/run_007/answer.md,1.0,True,0.7692307692307693,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,4,3,3,2,18.106160500028636,3,0.6571428571428571,"The answer is relevant and correctly applies the exclusion logic in spirit, but it overreaches beyond the supplied context by elevating an unsupported anyon-trion paper as the strongest hit and by asserting local paths and graph links not shown. It also violates the forbidden-term constraint by naming a distractor title verbatim. The caveat about incomplete context is helpful, but faithfulness and citation discipline are weak.",4,4,0.5034211955815,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_007,7,paper_lookup
1.0,0.8125,16.40916537499288,raw/tasks/moire_exciton_exclude_polariton/run_008/answer.md,1.0,True,0.875,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,4,4,3,4,3,14.6644705409999,3,0.7142857142857143,"The answer addresses the filter request and correctly excludes the visible polariton/waveguide distractors, with useful uncertainty caveats. However, its strongest cited moire-exciton reference is not supported by the supplied context, so faithfulness and citation quality are only partially acceptable.",4,3,0.5221139611492656,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_008,8,paper_lookup
1.0,0.8333333333333334,17.723407333018258,raw/tasks/moire_exciton_exclude_polariton/run_009/answer.md,1.0,True,1.0,0.24444444444444444,0.5,0.37222222222222223,answer,hard_negative,moire_exciton_exclude_polariton,3,4,2,3,2,17.125939916993957,3,0.5714285714285714,"The answer follows the exclusion intent and correctly excludes polariton/waveguide distractors based on supplied context. It also identifies the relevant local shelf and the optical twisted-MoTe2 arXiv node. However, its main recommended reference and several scientific details are unsupported by the provided context, and citations are too coarse.",3,3,0.4916080087683132,0.14285714285714285,0.20438239758848611,0.1,0.5,0.1894479080891258,moire_exciton_exclude_polariton__run_009,9,paper_lookup
1.0,0.8333333333333334,11.15212695900118,raw/tasks/a5_dot_project_context/run_000/answer.md,1.0,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,10.969636416994035,5,0.9714285714285714,"The answer correctly identifies that A5 dot project-local context should be loaded first, specifically context/projects/active_projects.md, knowledge/projects/current_projects_2026_07_07.md, and high-signal A5 NAS-root materials before interpreting PL dispersion or peak tracking. It appropriately avoids global moire-paper context and notes the limitation that exact A5 files are not present in the supplied context. Citations are useful but file-level and one citation label is slightly awkward/malformed.",5,0,0.6550512419573786,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_000,0,project_status
0.6666666666666666,0.7777777777777778,12.877152667031623,raw/tasks/a5_dot_project_context/run_001/answer.md,1.0,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,10.01038204098586,5,0.9714285714285714,"The answer correctly identifies that A5-specific local project context should be loaded first, including the active project registry, knowledge/project notes, and the NAS project root before interpreting PL dispersion or peak-tracking analysis. It distinguishes observation, inference, and uncertainty and avoids broad moire-literature drift.",5,0,0.6411623530684898,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_001,1,project_status
1.0,0.8333333333333334,13.398141541983932,raw/tasks/a5_dot_project_context/run_002/answer.md,1.0,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,9.609042541997042,5,0.9714285714285714,"The answer correctly identifies that A5-specific local project context should be loaded before interpreting PL dispersion or peak-tracking, including context/projects and knowledge/projects notes plus the A5 NAS project root and high-signal analysis artifacts. It appropriately avoids broader literature-first retrieval and clearly states limits because the supplied context lacks actual PL/peak-tracking files.",5,0,0.6550512419573786,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_002,2,project_status
0.6666666666666666,0.7777777777777778,11.718605917005334,raw/tasks/a5_dot_project_context/run_003/answer.md,1.0,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,7.621483750001062,5,0.9714285714285714,"The answer correctly identifies that A5 dot project-local context should be loaded before interpreting PL dispersion or peak-tracking analysis, including context/projects and knowledge/projects notes, the active A5 AAtA dot entry, the NAS root, and the current project snapshot. It stays within the supplied context and adds an appropriate caveat that detailed A5 analysis outputs are not included.",5,0,0.6411623530684898,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_003,3,project_status
0.6666666666666666,0.7777777777777778,13.746025667001959,raw/tasks/a5_dot_project_context/run_004/answer.md,1.0,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,8.918291957990732,5,0.9714285714285714,"Strong answer. It correctly identifies the A5 dot project, ties PL dispersion and peak-tracking interpretation to local project context, prioritizes context/projects and knowledge/projects over global literature, and includes an appropriate caveat that exact A5 analysis filenames are not present in the supplied context.",5,0,0.6411623530684898,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_004,4,project_status
0.6666666666666666,0.7569444444444444,13.781841916963458,raw/tasks/a5_dot_project_context/run_005/answer.md,0.875,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,10.264888708014041,5,0.9714285714285714,"The answer correctly identifies the A5 AAtA dot project, explicitly ties PL dispersion and peak-tracking interpretation to loading project-local context, and names both context/projects and knowledge/projects plus the NAS project root. It appropriately caveats that the supplied context does not contain the detailed A5 notes or analysis outputs. Citations are useful path-level citations, though not line-specific.",5,0,0.6359540197351564,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_005,5,project_status
0.6666666666666666,0.7569444444444444,13.13559958402766,raw/tasks/a5_dot_project_context/run_006/answer.md,0.875,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,7.836742624989711,5,0.9714285714285714,"Strong answer. It correctly identifies A5 dot project context, explicitly says to load local context/projects and knowledge/projects notes before PL dispersion or peak-tracking interpretation, and avoids drifting into generic moire literature. It also appropriately caveats that the supplied context does not contain the actual analysis files or figures.",5,0,0.6359540197351564,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_006,6,project_status
0.6666666666666666,0.7777777777777778,13.829543832980562,raw/tasks/a5_dot_project_context/run_007/answer.md,1.0,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,11.178706041013356,5,0.9714285714285714,"The answer correctly identifies that A5 dot interpretation should begin from local project context rather than global literature: the A5 active-project registry entry, project knowledge snapshots under knowledge/projects, and the A5 NAS project folder. It directly addresses PL dispersion and peak-tracking context loading, distinguishes observation from inference, and caveats that the supplied context does not contain the actual A5 analysis results. Citations are mostly specific and attached to the right claims, though line-level or more exact references would be stronger.",5,0,0.6411623530684898,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_007,7,project_status
0.6666666666666666,0.7777777777777778,11.605836124974303,raw/tasks/a5_dot_project_context/run_008/answer.md,1.0,True,1.0,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,7.943934542010538,5,0.9714285714285714,"The answer correctly identifies that A5 is a project-specific context retrieval task, names the A5 AAtA dot project, connects PL dispersion and peak-tracking interpretation to loading local context from context/projects and knowledge/projects, and appropriately points to the NAS project root and high-signal local files. It avoids making unsupported scientific claims about the actual PL or peak-tracking results.",5,0,0.6411623530684898,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_008,8,project_status
0.6666666666666666,0.6888888888888889,11.62392295897007,raw/tasks/a5_dot_project_context/run_009/answer.md,0.6666666666666666,True,0.8,0.0,0.0,0.0,answer,project_context,a5_dot_project_context,5,5,4,5,5,8.050106832990423,5,0.9714285714285714,"The answer correctly identifies that A5 local project context should be loaded before interpreting PL dispersion or peak tracking, citing the active A5 project registry, project-context directive, and project knowledge conventions. It appropriately caveats that the supplied context lacks exact A5 note/script/table filenames.",5,0,0.6189401308462675,1.0,0.8772153153380493,0.2,1.0,0.8154430630676098,a5_dot_project_context__run_009,9,project_status
1.0,0.8333333333333334,14.657365249993745,raw/tasks/b79_project_context/run_000/answer.md,1.0,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,5,5,4,3,5,9.003340291965287,5,0.9142857142857143,"The answer correctly identifies that B79-specific RMCD/PL questions should be routed through local project context in context/projects and knowledge/projects before using generic optical context, and it lists relevant observables including RMCD, PL, hysteresis, displacement-field trends, peak splitting, and anomalous contrast. It appropriately caveats that the supplied context lacks a B79-specific entry or root path. Citations are somewhat coarse but attached to the right claims.",5,0,0.8241964285714286,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_000,0,project_status
1.0,0.8333333333333334,14.344659416994546,raw/tasks/b79_project_context/run_001/answer.md,1.0,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,4,5,4,4,5,11.067031334037893,5,0.9142857142857143,"Strong answer. It correctly routes B79 RMCD/PL questions to project-specific local context under context/projects and knowledge/projects before relying on generic optical keywords, lists relevant RMCD/PL observables, and appropriately caveats that the supplied context lacks B79-specific identity, ownership, root path, or results.",5,0,0.8241964285714286,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_001,1,project_status
1.0,0.8333333333333334,12.133609500015154,raw/tasks/b79_project_context/run_002/answer.md,1.0,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,4,5,4,3,5,7.0832379999919794,5,0.8857142857142857,"The answer correctly routes B79 questions to project-specific context before generic RMCD/PL interpretation, explicitly names context/projects and knowledge/projects, and lists relevant observables with appropriate caveats. It also correctly notes that the supplied context lacks a visible B79-specific entry or NAS root. Citations are reasonably specific to provided context items, though not line-level and partly cite the skill for observables rather than a B79-specific source. Context relevance is only partial because the context does not actually contain B79 project details.",5,0,0.8170535714285714,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_002,2,project_status
1.0,0.8333333333333334,14.716899457969703,raw/tasks/b79_project_context/run_003/answer.md,1.0,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,5,5,4,4,5,9.132862375001423,5,0.9428571428571428,"Strong answer. It correctly identifies that B79-specific local project context is absent from the supplied pack, routes RMCD/PL questions through local project context first, names context/projects and knowledge/projects locations, and lists supported observables from the background-cataloguing guidance. Citations are useful file-level references but not very granular.",5,0,0.8313392857142857,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_003,3,project_status
1.0,0.8055555555555556,11.617655458045192,raw/tasks/b79_project_context/run_004/answer.md,0.8333333333333334,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,5,5,4,4,5,9.448464207991492,5,0.9428571428571428,"The answer correctly identifies that B79 RMCD/PL questions should first route through local project context in context/projects and knowledge/projects, then consult high-signal measurement evidence and observables such as RMCD/PL features, hysteresis, displacement-field/gate dependence, splitting, maps/linecuts, fits, and plots. It appropriately notes that the supplied context lacks a B79-specific entry or results, avoiding unsupported scientific claims. Citations are useful but not highly granular.",5,0,0.8243948412698413,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_004,4,project_status
1.0,0.7916666666666666,12.944622583047021,raw/tasks/b79_project_context/run_005/answer.md,0.75,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,4,5,4,4,5,6.379315000027418,5,0.9142857142857143,"The answer correctly identifies that B79-specific RMCD/PL questions should route through local project context in context/projects and knowledge/projects before relying on generic optical keywords, and it lists relevant observables including RMCD/MCD and PL/PLE. It appropriately notes that the supplied context does not expose a B79-specific entry or root, so it cannot give B79-specific results. Citations are file-level rather than line-level but are attached to the right claims.",5,0,0.8137797619047619,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_005,5,project_status
1.0,0.8333333333333334,14.322456958005205,raw/tasks/b79_project_context/run_006/answer.md,1.0,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,4,5,4,4,5,17.153098209004384,5,0.9142857142857143,"Strong answer. It correctly abstains from inventing B79-specific details, routes RMCD/PL questions through local project context in context/projects and knowledge/projects, and identifies relevant observables from the cataloguing guidance. Citations are useful but somewhat broad rather than pinpointed.",5,0,0.8241964285714286,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_006,6,project_status
1.0,0.8333333333333334,17.638459708017763,raw/tasks/b79_project_context/run_007/answer.md,1.0,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,4,5,3,3,5,11.600268791953567,5,0.8571428571428571,"The answer correctly identifies that B79-specific context is not visible in the supplied pack and appropriately routes the user to local project context under context/projects and knowledge/projects before answering RMCD/PL questions. It includes the required B79, RMCD, and PL concepts and gives defensible observables from the cataloguing skill. Citations are somewhat weak because one file citation is broad and one is a skill label rather than a precise source location, but the claims are supported and uncertainty is well calibrated.",5,0,0.8099107142857143,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_007,7,project_status
1.0,0.7916666666666666,10.18993908399716,raw/tasks/b79_project_context/run_008/answer.md,0.75,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,5,5,4,4,5,11.419273582985625,5,0.9428571428571428,"Strong answer. It correctly routes B79 questions through project-specific local context first, names context/projects and knowledge/projects, includes RMCD and PL/photoluminescence observables, and clearly caveats that the supplied context lacks B79-specific facts. Citations are useful but not very granular.",5,0,0.8209226190476191,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_008,8,project_status
1.0,0.8333333333333334,13.222823249991052,raw/tasks/b79_project_context/run_009/answer.md,1.0,True,1.0,0.9583333333333334,0.5,0.7291666666666667,answer,project_context,b79_project_context,4,5,4,3,4,8.044129833986517,4,0.8285714285714286,"The answer correctly routes B79 RMCD/PL questions to local project context under context/projects and knowledge/projects and identifies relevant optical observables. It appropriately caveats that the supplied context lacks a B79-specific node or project root, so exact B79 files/results cannot be claimed. Minor weakness: it imports broader tMoTe2 observables from nearby context without making fully explicit that these are general routing cues, not B79-specific evidence.",5,1,0.8027678571428571,1.0,1.0,0.6,0.5,0.82,b79_project_context__run_009,9,project_status
1.0,0.9444444444444444,29.248620790953282,raw/tasks/fci_evidence_hierarchy/run_000/answer.md,1.0,True,1.0,0.887107282695518,1.0,0.943553641347759,answer,multi_hop,fci_evidence_hierarchy,4,5,4,4,4,9.670840042002965,4,0.8571428571428572,"Strong answer overall: it directly ranks the evidence classes, explains the main failure modes each rules out, and includes appropriate caveats that optical/RMCD/PL are correlative rather than standalone proof. It is mostly faithful to the supplied context and uses citations tied to specific claims. Main weakness is combining thermodynamics with compressibility, leaving thermodynamics underdeveloped as a separate evidence type.",5,2,0.9362852357337652,1.0,1.0,1.0,1.0,1.0,fci_evidence_hierarchy__run_000,0,synthesis
1.0,0.9444444444444444,17.38270608399762,raw/tasks/fci_evidence_hierarchy/run_001/answer.md,1.0,True,1.0,0.887107282695518,1.0,0.943553641347759,answer,multi_hop,fci_evidence_hierarchy,4,5,4,4,4,11.155726749973837,4,0.8285714285714286,"The answer directly addresses the requested evidence hierarchy and includes the required evidence classes plus failure-mode logic. It is mostly faithful to the supplied context and appropriately caveats that the exact ranking is inferred rather than quoted. Citations are useful and mostly attached to relevant claims, though one transport citation appears outside the visible context and several artifact/failure-mode statements are plausible scientific reasoning rather than explicitly supported by the supplied evidence. The thermodynamics category could be separated more cleanly from compressibility.",4,3,0.929142378590908,1.0,1.0,1.0,1.0,1.0,fci_evidence_hierarchy__run_001,1,synthesis
